Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2016-02-25,IDFCBANK,EQ,46.75,47.45,47.65,46.25,47.25,46.75,46.85,946637,4435319705000.0,6270,504109,0.5325
2016-02-26,IDFCBANK,EQ,46.75,47.4,47.95,46.75,47.0,47.1,47.17,1085664,5120917495000.0,10466,711248,0.6551
2016-02-29,IDFCBANK,EQ,47.1,47.65,47.65,45.35,45.45,45.55,46.48,2690030,12504505070000.0,20852,1506681,0.5601
2016-03-01,IDFCBANK,EQ,45.55,46.0,47.2,45.4,47.0,46.85,46.52,2197627,10223862875000.0,10437,1363968,0.6207
2016-03-02,IDFCBANK,EQ,46.85,47.95,49.55,47.8,49.0,48.95,48.78,2760150,13465302940000.0,13558,1649200,0.5975
2016-03-03,IDFCBANK,EQ,48.95,49.7,51.05,48.0,49.1,49.0,49.58,3992229,19792485680000.0,17296,2502898,0.6269
2016-03-04,IDFCBANK,EQ,49.0,49.4,50.5,49.0,49.75,49.65,49.76,1761996,8767055109999.999,10969,844193,0.47909999999999997
2016-03-08,IDFCBANK,EQ,49.65,49.55,50.1,48.9,49.0,49.1,49.23,2853649,14048101200000.0,13086,2247084,0.7874
2016-03-09,IDFCBANK,EQ,49.1,48.4,48.8,47.1,47.55,47.6,47.68,2098974,10008753750000.0,29390,1383118,0.6589
2016-03-10,IDFCBANK,EQ,47.6,48.0,48.2,47.0,47.05,47.3,47.57,1729250,8225996745000.0,13009,1208479,0.6988
2016-03-11,IDFCBANK,EQ,47.3,47.35,47.85,47.0,47.6,47.55,47.48,1789271,8494995745000.0,46835,1108369,0.6195
2016-03-14,IDFCBANK,EQ,47.55,48.0,48.3,46.65,46.85,46.9,47.21,2246768,10607100955000.0,21266,1751297,0.7795000000000001
2016-03-15,IDFCBANK,EQ,46.9,47.35,47.35,46.15,46.25,46.3,46.56,1939675,9031743930000.0,39073,1335027,0.6883
2016-03-16,IDFCBANK,EQ,46.3,46.75,46.75,45.35,45.8,45.55,45.75,2364765,10819778450000.0,26251,1624614,0.687
2016-03-17,IDFCBANK,EQ,45.55,46.2,46.35,43.9,44.35,44.7,45.59,7085515,32303768014999.996,25848,5757399,0.8126000000000001
2016-03-18,IDFCBANK,EQ,44.7,44.6,45.9,44.6,45.3,45.2,45.09,5586374,25189257090000.0,13437,4766740,0.8533
2016-03-21,IDFCBANK,EQ,45.2,45.85,47.25,45.55,46.9,47.0,46.69,2675952,12494785760000.0,25167,1945538,0.7270000000000001
2016-03-22,IDFCBANK,EQ,47.0,47.3,47.35,46.5,47.0,46.75,46.86,2021628,9472651360000.0,8325,1489539,0.7368000000000001
2016-03-23,IDFCBANK,EQ,46.75,47.65,48.3,46.9,47.45,47.35,47.49,5048173,23972804155000.0,28607,3691254,0.7312000000000001
2016-03-28,IDFCBANK,EQ,47.35,47.6,48.8,46.1,46.55,46.35,47.35,3095700,14658237265000.0,10429,2171481,0.7015000000000001
2016-03-29,IDFCBANK,EQ,46.35,46.65,47.3,45.0,46.3,46.35,45.16,25751362,116283509265000.02,10729,24168027,0.9385
2016-03-30,IDFCBANK,EQ,46.35,47.5,47.8,46.45,47.35,47.3,47.22,1771858,8367272065000.001,10156,1090268,0.6153000000000001
2016-03-31,IDFCBANK,EQ,47.3,47.1,48.45,46.75,48.35,48.2,47.85,2753598,13176697900000.0,18486,1448155,0.5259
2016-04-01,IDFCBANK,EQ,48.2,48.2,49.7,47.5,48.95,48.85,48.86,2443886,11940081640000.0,14751,1488590,0.6091
2016-04-04,IDFCBANK,EQ,48.85,49.4,50.7,48.95,50.5,50.45,49.75,5132050,25530854630000.0,16848,4155364,0.8097
2016-04-05,IDFCBANK,EQ,50.45,50.45,50.7,49.55,50.4,50.3,50.15,4306521,21598580850000.0,27756,3054845,0.7094
2016-04-06,IDFCBANK,EQ,50.3,50.9,51.2,49.5,51.2,50.8,50.36,1398833,7043842565000.001,5276,815400,0.5829
2016-04-07,IDFCBANK,EQ,50.8,51.0,51.5,50.0,50.1,50.35,50.92,1481360,7543526800000.0,6215,838723,0.5662
2016-04-08,IDFCBANK,EQ,50.35,50.05,52.4,49.6,52.1,52.15,51.46,1794719,9235651130000.0,6308,1172962,0.6536
2016-04-11,IDFCBANK,EQ,52.15,52.3,53.25,51.55,52.95,53.0,52.75,2619681,13819573825000.0,7868,1992141,0.7605
2016-04-12,IDFCBANK,EQ,53.0,53.0,54.0,52.85,53.5,53.6,53.78,2198514,11823922270000.0,6731,1602229,0.7288
2016-04-13,IDFCBANK,EQ,53.6,53.85,54.9,53.5,53.9,54.0,54.22,3069069,16640682500000.0,19128,2206669,0.7190000000000001
2016-04-18,IDFCBANK,EQ,54.0,54.4,54.95,53.6,53.75,53.95,54.19,7697489,41714698895000.0,13393,6426470,0.8349
2016-04-20,IDFCBANK,EQ,53.95,54.1,55.0,53.25,53.5,53.8,54.22,3003428,16285884644999.998,7897,2229949,0.7425
2016-04-21,IDFCBANK,EQ,53.8,54.2,55.1,53.9,53.95,54.4,54.75,3798098,20793196725000.0,14769,2528170,0.6656000000000001
2016-04-22,IDFCBANK,EQ,54.4,54.4,54.65,53.4,53.45,53.8,54.12,1561023,8448738275000.0,10664,863567,0.5532
2016-04-25,IDFCBANK,EQ,53.8,54.0,54.4,51.7,51.9,51.9,52.78,2043616,10786688310000.0,15364,1454725,0.7118000000000001
2016-04-26,IDFCBANK,EQ,51.9,52.0,53.5,52.0,52.8,52.95,52.91,2000013,10582506625000.0,10226,1161057,0.5805
2016-04-27,IDFCBANK,EQ,52.95,49.7,50.8,49.5,49.75,49.85,50.09,7457317,37355219320000.0,23496,4946175,0.6633
2016-04-28,IDFCBANK,EQ,49.85,50.1,50.1,46.8,47.6,47.4,47.47,10868257,51586934875000.0,31649,6171026,0.5678
2016-04-29,IDFCBANK,EQ,47.4,47.2,48.55,47.2,47.7,47.85,47.82,5555879,26569226370000.0,13451,4364466,0.7856000000000001
2016-05-02,IDFCBANK,EQ,47.85,47.9,48.45,47.3,47.85,47.8,47.97,1121251,5378968740000.0,7311,672827,0.6001
2016-05-03,IDFCBANK,EQ,47.8,47.8,48.45,46.5,47.0,47.15,47.47,4490233,21314994485000.0,9364,3981665,0.8867
2016-05-04,IDFCBANK,EQ,47.15,47.4,47.4,46.5,46.75,46.9,46.98,3609548,16957029390000.0,10538,3216049,0.891
2016-05-05,IDFCBANK,EQ,46.9,47.7,47.7,46.5,46.6,46.6,46.83,742270,3475797125000.0,4342,476371,0.6418
2016-05-06,IDFCBANK,EQ,46.6,46.6,50.4,46.3,46.95,47.6,48.73,5940658,28951270360000.004,20731,2084052,0.3508
2016-05-09,IDFCBANK,EQ,47.6,47.8,48.15,47.0,47.8,47.85,47.77,1763698,8424887525000.0,7813,1030072,0.584
2016-05-10,IDFCBANK,EQ,47.85,47.95,48.2,47.0,47.05,47.3,47.66,1062571,5064590055000.0,7692,694328,0.6534000000000001
2016-05-11,IDFCBANK,EQ,47.3,46.65,47.2,46.0,46.4,46.4,46.57,1646715,7668277134999.999,8637,1058985,0.6431
2016-05-12,IDFCBANK,EQ,46.4,46.9,47.15,46.15,46.25,46.35,46.47,1430819,6648610125000.0,6234,969421,0.6775
2016-05-13,IDFCBANK,EQ,46.35,46.5,48.55,46.2,46.8,46.55,46.51,16976541,78950513450000.0,17850,12955542,0.7631
2016-05-16,IDFCBANK,EQ,46.55,46.9,47.2,46.4,46.8,46.8,46.94,1992820,9354178770000.0,9847,1289172,0.6469
2016-05-17,IDFCBANK,EQ,46.8,47.0,47.3,46.8,47.0,47.0,47.02,2305825,10842682540000.0,10524,1703276,0.7387
2016-05-18,IDFCBANK,EQ,47.0,46.9,47.25,46.8,47.05,47.05,47.03,1522495,7160637775000.0,5075,1147761,0.7539
2016-05-19,IDFCBANK,EQ,47.05,47.15,47.9,46.95,47.2,47.2,47.24,2617215,12363743910000.0,10710,1849337,0.7066
2016-05-20,IDFCBANK,EQ,47.2,47.2,47.8,47.1,47.25,47.2,47.33,1233665,5839095145000.0,6470,904006,0.7328
2016-05-23,IDFCBANK,EQ,47.2,47.2,47.5,47.0,47.25,47.1,47.17,811842,3829058685000.0,3783,634891,0.782
2016-05-24,IDFCBANK,EQ,47.1,47.15,47.9,46.65,46.9,46.95,47.24,25970321,122688004945000.0,7177,24921046,0.9596
2016-05-25,IDFCBANK,EQ,46.95,47.25,47.4,46.9,46.95,47.0,47.15,13469321,63501741675000.0,6848,12671596,0.9408
2016-05-26,IDFCBANK,EQ,47.0,47.1,47.7,46.95,47.25,47.05,47.06,4593774,21616679700000.0,5343,4084472,0.8891
2016-05-27,IDFCBANK,EQ,47.05,47.3,48.7,47.05,47.8,47.7,48.04,2475540,11892579540000.0,12798,1241024,0.5013000000000001
2016-05-30,IDFCBANK,EQ,47.7,47.7,48.7,47.7,48.15,48.05,48.22,2507109,12089127160000.0,9395,1200861,0.479
2016-05-31,IDFCBANK,EQ,48.05,48.1,48.6,48.0,48.1,48.15,48.22,1762849,8500790330000.0,4648,1022276,0.5799000000000001
2016-06-01,IDFCBANK,EQ,48.15,48.1,48.45,47.9,48.05,48.05,48.15,1539180,7410708030000.0,4818,1103682,0.7171
2016-06-02,IDFCBANK,EQ,48.05,48.05,48.2,47.4,47.6,47.55,47.74,2473523,11808193720000.0,14512,1634117,0.6606000000000001
2016-06-03,IDFCBANK,EQ,47.55,47.75,47.95,47.25,47.3,47.35,47.51,1221712,5803975375000.0,10694,812268,0.6648999999999999
2016-06-06,IDFCBANK,EQ,47.35,47.5,47.75,45.95,46.2,46.1,46.56,2850931,13274343755000.0,26473,2083107,0.7306999999999999
2016-06-07,IDFCBANK,EQ,46.1,46.2,46.7,45.85,46.0,46.05,46.18,3127691,14443463425000.0,7928,2007008,0.6417
2016-06-08,IDFCBANK,EQ,46.05,46.15,47.75,46.15,47.4,47.25,47.15,2948067,13900286450000.0,16834,2083795,0.7068000000000001
2016-06-09,IDFCBANK,EQ,47.25,47.5,48.15,47.1,47.4,47.35,47.62,1708042,8134324190000.001,7591,1062856,0.6223
2016-06-10,IDFCBANK,EQ,47.35,47.45,47.95,47.25,47.3,47.35,47.55,1703548,8100296634999.999,6942,813362,0.47750000000000004
2016-06-13,IDFCBANK,EQ,47.35,47.2,47.3,46.8,47.0,47.0,46.99,735450,3456117704999.9995,3196,564468,0.7675000000000001
2016-06-14,IDFCBANK,EQ,47.0,47.25,47.65,47.0,47.25,47.2,47.25,1127009,5324677285000.0,3856,690649,0.6128
2016-06-15,IDFCBANK,EQ,47.2,47.35,47.7,46.8,47.1,47.2,47.22,1469844,6941234084999.999,6141,1018300,0.6928
2016-06-16,IDFCBANK,EQ,47.2,47.05,47.5,46.65,47.0,47.0,47.03,1713525,8058367655000.0,6093,1150471,0.6714
2016-06-17,IDFCBANK,EQ,47.0,47.4,47.4,46.8,46.9,46.9,47.01,876836,4121816510000.0,5260,555224,0.6332
2016-06-20,IDFCBANK,EQ,46.9,46.9,47.4,46.4,46.85,46.8,46.83,1408354,6594872115000.0,12873,820077,0.5822999999999999
2016-06-21,IDFCBANK,EQ,46.8,46.85,47.2,46.1,46.15,46.2,46.48,2720207,12642441715000.0,6294,2222691,0.8170999999999999
2016-06-22,IDFCBANK,EQ,46.2,46.5,46.5,45.9,46.0,45.95,46.07,1486321,6847080450000.0,4844,1076782,0.7245
2016-06-23,IDFCBANK,EQ,45.95,46.0,46.25,45.0,45.4,45.4,45.51,1583373,7206596795000.0,8431,1164265,0.7353000000000001
2016-06-24,IDFCBANK,EQ,45.4,45.0,45.1,44.0,45.0,44.9,44.62,3627025,16183593155000.002,27713,2510230,0.6920999999999999
2016-06-27,IDFCBANK,EQ,44.9,45.35,45.7,44.95,45.0,45.05,45.26,1146262,5187849270000.0,7988,730814,0.6376
2016-06-28,IDFCBANK,EQ,45.05,45.25,45.45,44.45,44.65,44.6,44.96,1943910,8739565575000.0,11717,1357563,0.6984
2016-06-29,IDFCBANK,EQ,44.6,45.0,45.25,44.8,44.85,44.85,44.95,2242120,10078505915000.0,7106,1411447,0.6295000000000001
2016-06-30,IDFCBANK,EQ,44.85,45.15,45.6,45.05,45.25,45.2,45.38,2176169,9874753605000.0,8104,1317201,0.6053000000000001
2016-07-01,IDFCBANK,EQ,45.2,45.55,46.15,45.15,45.6,45.35,45.67,2780961,12699554800000.0,10730,1636136,0.5883
2016-07-04,IDFCBANK,EQ,45.35,45.55,46.9,45.55,46.45,46.35,46.44,4868836,22610432525000.0,16703,2927508,0.6013000000000001
2016-07-05,IDFCBANK,EQ,46.35,46.45,47.2,45.8,46.25,45.95,46.52,4477666,20831236990000.0,15401,2636192,0.5887
2016-07-07,IDFCBANK,EQ,45.95,46.35,48.0,46.25,47.55,47.4,47.33,4826161,22843190810000.0,12560,2532796,0.5247999999999999
2016-07-08,IDFCBANK,EQ,47.4,47.75,47.9,46.65,47.7,47.5,47.13,2333520,10998427820000.0,7199,1133654,0.4858
2016-07-11,IDFCBANK,EQ,47.5,48.2,48.6,47.6,48.0,48.05,48.03,4678187,22471311080000.0,6715,3240689,0.6927
2016-07-12,IDFCBANK,EQ,48.05,48.15,53.9,48.15,51.65,52.0,51.62,28787476,148594932615000.0,54965,10039135,0.34869999999999995
2016-07-13,IDFCBANK,EQ,52.0,52.3,52.3,50.4,50.75,50.8,51.21,4861559,24894256005000.0,14009,2159115,0.4441
2016-07-14,IDFCBANK,EQ,50.8,50.85,52.45,50.55,51.65,51.8,51.62,3794603,19588086950000.0,10834,1809422,0.4768
2016-07-15,IDFCBANK,EQ,51.8,52.2,52.2,51.05,51.55,51.6,51.64,2640503,13635237400000.0,10474,1167559,0.4422
2016-07-18,IDFCBANK,EQ,51.6,51.95,53.05,51.6,52.0,52.05,52.48,4806631,25227012865000.0,12735,2645700,0.5504
2016-07-19,IDFCBANK,EQ,52.05,52.05,52.3,50.55,50.7,50.65,51.45,2990368,15386472790000.0,12270,1927760,0.6447
2016-07-20,IDFCBANK,EQ,50.65,50.9,52.2,50.7,51.25,51.25,51.48,6019026,30988464085000.004,10863,4700517,0.7809
2016-07-21,IDFCBANK,EQ,51.25,51.6,51.6,50.2,50.25,50.35,50.9,2046420,10416086630000.0,11587,1515478,0.7406
2016-07-22,IDFCBANK,EQ,50.35,50.8,50.8,49.75,50.3,50.3,50.24,1760883,8846712645000.0,12018,1000123,0.568
2016-07-25,IDFCBANK,EQ,50.3,50.3,51.5,50.3,50.7,50.85,51.0,4455366,22724509420000.0,11126,2733909,0.6136
2016-07-26,IDFCBANK,EQ,50.85,51.4,55.4,51.0,52.35,52.45,53.4,30818415,164578735115000.0,54358,12762983,0.41409999999999997
2016-07-27,IDFCBANK,EQ,52.45,53.0,53.6,50.8,51.05,51.05,51.81,9547847,49468120025000.0,30706,5436140,0.5694
2016-07-28,IDFCBANK,EQ,51.05,51.45,51.75,50.3,50.45,50.4,50.8,10587659,53789120645000.01,25375,6799693,0.6422
2016-07-29,IDFCBANK,EQ,50.4,50.5,52.5,50.5,51.75,51.6,51.75,8386027,43399342130000.0,18324,4986950,0.5947
2016-08-01,IDFCBANK,EQ,51.6,52.4,52.4,50.25,50.65,50.6,51.01,5113856,26086206875000.0,19049,3486218,0.6817000000000001
2016-08-02,IDFCBANK,EQ,50.6,50.15,51.45,49.55,50.5,50.45,50.28,13194001,66338288525000.0,35732,6318840,0.4789
2016-08-03,IDFCBANK,EQ,50.45,50.7,50.75,48.05,48.15,48.25,48.86,12088879,59065427690000.0,35809,8073714,0.6679
2016-08-04,IDFCBANK,EQ,48.25,48.65,49.25,48.4,49.1,49.0,48.71,5402381,26316809330000.0,20512,3340899,0.6184000000000001
2016-08-05,IDFCBANK,EQ,49.0,49.4,50.6,49.0,50.4,50.25,50.02,7437479,37199726205000.0,16497,5285481,0.7107
2016-08-08,IDFCBANK,EQ,50.25,50.4,51.3,50.4,51.0,51.0,50.94,3675725,18723689460000.0,7515,2822031,0.7676999999999999
2016-08-09,IDFCBANK,EQ,51.0,51.0,52.7,50.85,52.25,52.3,51.76,4752773,24601373500000.0,14227,3027183,0.6369
2016-08-10,IDFCBANK,EQ,52.3,52.5,52.6,51.4,51.8,52.0,51.95,4335872,22524917015000.0,14681,2713432,0.6258
2016-08-11,IDFCBANK,EQ,52.0,51.85,52.5,51.4,52.3,52.3,52.13,3054439,15921739285000.0,11897,1861518,0.6093999999999999
2016-08-12,IDFCBANK,EQ,52.3,52.7,53.85,52.0,53.0,52.8,53.11,5832113,30972065035000.004,15899,3781370,0.6484000000000001
2016-08-16,IDFCBANK,EQ,52.8,53.0,53.25,52.25,52.5,52.55,52.7,3681308,19400447090000.0,10838,2717892,0.7383
2016-08-17,IDFCBANK,EQ,52.55,52.9,52.9,52.2,52.8,52.7,52.61,1438217,7567013700000.0,5922,790251,0.5495
2016-08-18,IDFCBANK,EQ,52.7,53.0,53.45,52.65,53.05,53.0,53.03,4449609,23598252215000.0,9905,3279049,0.7369
2016-08-19,IDFCBANK,EQ,53.0,53.3,53.7,52.95,53.4,53.4,53.38,3172146,16933556555000.002,6033,2196205,0.6923
2016-08-22,IDFCBANK,EQ,53.4,53.85,53.9,52.9,53.45,53.3,53.31,2028246,10813562910000.0,6143,1346141,0.6637000000000001
2016-08-23,IDFCBANK,EQ,53.3,53.45,54.15,53.15,53.5,53.6,53.54,3514989,18820026555000.0,8069,2447435,0.6962999999999999
2016-08-24,IDFCBANK,EQ,53.6,53.7,54.4,53.35,53.65,53.65,53.86,3356889,18080423635000.0,11661,2405759,0.7167
2016-08-25,IDFCBANK,EQ,53.65,53.65,55.3,53.65,54.95,54.7,54.61,4765133,26021476465000.0,15305,3315762,0.6958
2016-08-26,IDFCBANK,EQ,54.7,54.55,54.95,53.65,54.4,54.3,54.15,4737715,25653055005000.0,14331,3395904,0.7168000000000001
2016-08-29,IDFCBANK,EQ,54.3,54.0,54.75,53.7,54.5,54.55,54.29,2204991,11970464855000.0,5865,1454884,0.6598
2016-08-30,IDFCBANK,EQ,54.55,54.5,55.7,54.5,55.35,55.4,55.13,5098244,28105390135000.004,9710,3805405,0.7464000000000001
2016-08-31,IDFCBANK,EQ,55.4,55.5,56.8,55.0,55.9,56.05,55.98,7107485,39786615445000.0,21854,3523519,0.49570000000000003
2016-09-01,IDFCBANK,EQ,56.05,56.4,60.25,56.15,59.45,59.1,58.06,12988493,75411904210000.0,24389,9139596,0.7037000000000001
2016-09-02,IDFCBANK,EQ,59.1,60.4,61.45,59.55,59.9,59.7,60.18,7120622,42850172345000.0,42486,4102744,0.5761999999999999
2016-09-06,IDFCBANK,EQ,59.7,60.25,61.25,59.75,59.9,60.05,60.22,4987165,30034592005000.0,19297,3325647,0.6668000000000001
2016-09-07,IDFCBANK,EQ,60.05,60.4,62.0,59.25,61.3,60.95,61.18,9563368,58509680510000.0,17015,6943363,0.726
2016-09-08,IDFCBANK,EQ,60.95,61.45,64.4,60.75,62.8,62.85,62.63,9133772,57202193379999.99,27036,6048469,0.6622
2016-09-09,IDFCBANK,EQ,62.85,63.0,64.4,62.05,63.95,63.8,63.45,7936521,50357786715000.0,28571,4814134,0.6066
2016-09-12,IDFCBANK,EQ,63.8,62.5,64.35,61.6,63.25,63.15,63.26,6990505,44223396435000.0,21748,4356978,0.6233
2016-09-14,IDFCBANK,EQ,63.15,62.8,64.7,62.8,64.15,64.2,64.08,6665190,42712092195000.0,23234,5009814,0.7515999999999999
2016-09-15,IDFCBANK,EQ,64.2,64.8,65.95,64.5,65.0,65.2,65.22,5161463,33665349680000.0,20961,3492877,0.6767000000000001
2016-09-16,IDFCBANK,EQ,65.2,65.8,67.3,65.3,66.3,66.4,66.36,21107122,140060836584999.98,39197,16473046,0.7804000000000001
2016-09-19,IDFCBANK,EQ,66.4,66.5,68.4,66.3,68.05,68.05,67.72,9864388,66796831554999.99,38042,6469625,0.6559
2016-09-20,IDFCBANK,EQ,68.05,68.7,68.7,66.5,68.2,67.8,67.17,14778060,99271089415000.0,25093,12078599,0.8173
2016-09-21,IDFCBANK,EQ,67.8,68.25,68.45,66.9,67.8,68.0,67.94,10281241,69852714929999.99,35678,7642281,0.7433
2016-09-22,IDFCBANK,EQ,68.0,70.05,70.9,68.65,69.35,69.3,69.25,12364877,85628119735000.0,35721,8785281,0.7105
2016-09-23,IDFCBANK,EQ,69.3,69.6,74.5,69.2,71.9,71.8,72.11,13566433,97831720070000.0,37301,6266679,0.4619
2016-09-26,IDFCBANK,EQ,71.8,72.05,74.25,70.65,74.1,73.15,72.25,12648813,91383461760000.0,29049,7012670,0.5544
2016-09-27,IDFCBANK,EQ,73.15,74.6,77.65,74.45,77.6,76.8,75.66,18754965,141898434450000.0,45772,10029619,0.5347999999999999
2016-09-28,IDFCBANK,EQ,76.8,77.45,83.4,77.4,81.2,81.1,80.65,31113468,250935943569999.97,84589,11507108,0.36979999999999996
2016-09-29,IDFCBANK,EQ,81.1,82.0,83.4,73.5,78.9,78.0,78.89,32011551,252533258915000.0,83824,14626583,0.4569
2016-09-30,IDFCBANK,EQ,78.0,78.1,80.4,78.1,80.2,79.85,79.43,19314405,153419443975000.0,59881,8878772,0.4597
2016-10-03,IDFCBANK,EQ,79.85,81.3,81.35,78.75,78.95,78.85,79.51,12016574,95544836130000.0,33021,5787434,0.4816
2016-10-04,IDFCBANK,EQ,78.85,79.4,79.65,78.0,78.35,78.65,78.77,9391689,73978126460000.0,25560,5055953,0.5383
2016-10-05,IDFCBANK,EQ,78.65,79.0,79.1,76.0,76.2,76.3,76.77,15939390,122368906365000.02,46810,9507176,0.5965
2016-10-06,IDFCBANK,EQ,76.3,76.7,76.7,73.0,73.7,73.5,74.1,13014031,96438284170000.0,40550,7547714,0.58
2016-10-07,IDFCBANK,EQ,73.5,73.5,74.9,72.8,73.25,73.55,73.87,8804659,65044348454999.99,25838,4855846,0.5515
2016-10-10,IDFCBANK,EQ,73.55,73.7,74.4,73.6,73.75,73.8,73.94,4861598,35945244990000.0,13893,2962390,0.6093000000000001
2016-10-13,IDFCBANK,EQ,73.8,73.8,74.95,72.8,74.1,74.2,73.33,24791754,181787606820000.0,39398,19745498,0.7965000000000001
2016-10-14,IDFCBANK,EQ,74.2,74.95,75.85,74.05,75.75,75.65,75.08,8703580,65342718635000.0,25377,5263907,0.6048
2016-10-17,IDFCBANK,EQ,75.65,75.95,76.6,74.55,75.8,75.4,75.7,9306255,70449749280000.0,27463,5347359,0.5746
2016-10-18,IDFCBANK,EQ,75.4,75.85,76.9,75.75,76.65,76.75,76.54,9800363,75013887260000.0,23581,6488698,0.6620999999999999
2016-10-19,IDFCBANK,EQ,76.75,77.55,78.25,76.85,77.4,77.3,77.51,20708929,160510968475000.0,44425,12987469,0.6271
2016-10-20,IDFCBANK,EQ,77.3,77.8,77.9,76.95,77.25,77.35,77.4,10856619,84025196975000.0,44723,6609486,0.6088
2016-10-21,IDFCBANK,EQ,77.35,77.55,77.55,76.1,76.15,76.4,76.61,7824092,59939996085000.0,23545,5012238,0.6406000000000001
2016-10-24,IDFCBANK,EQ,76.4,76.8,78.5,76.5,78.4,78.25,77.88,6763232,52673943635000.0,22075,3391839,0.5015
2016-10-25,IDFCBANK,EQ,78.25,78.45,79.8,77.55,78.0,78.25,78.71,11466852,90250166510000.0,30929,6051347,0.5277000000000001
2016-10-26,IDFCBANK,EQ,78.25,81.45,81.45,77.25,78.3,78.05,79.16,18599605,147241506645000.0,57981,8671267,0.4662
2016-10-27,IDFCBANK,EQ,78.05,78.1,78.5,76.6,77.25,77.1,77.17,10872870,83907521605000.0,52002,5940106,0.5463
2016-10-28,IDFCBANK,EQ,77.1,77.5,79.0,76.8,78.65,78.75,78.46,8162748,64046419925000.0,30062,4357509,0.5338
2016-10-30,IDFCBANK,EQ,78.75,79.7,79.9,79.1,79.65,79.55,79.54,3166050,25183991190000.0,11380,1582127,0.4997
2016-11-01,IDFCBANK,EQ,79.55,80.05,80.15,78.25,78.7,78.55,79.02,10755492,84990675300000.0,40557,7522019,0.6994
2016-11-02,IDFCBANK,EQ,78.55,78.0,78.0,76.0,77.0,76.8,77.14,7282043,56173203420000.01,32733,4137454,0.5682
2016-11-03,IDFCBANK,EQ,76.8,76.75,77.8,75.0,75.75,75.3,76.45,8141335,62238664120000.01,45719,4870456,0.5982000000000001
2016-11-04,IDFCBANK,EQ,75.3,76.0,76.0,72.1,72.6,72.8,73.57,9637146,70904431870000.0,36953,5144176,0.5338
2016-11-07,IDFCBANK,EQ,72.8,74.6,74.8,72.4,73.1,73.05,73.33,13249013,97161315090000.0,38106,9158449,0.6912999999999999
2016-11-08,IDFCBANK,EQ,73.05,73.75,73.75,71.95,72.35,72.3,72.44,9809771,71059435035000.0,27988,6633545,0.6762
2016-11-09,IDFCBANK,EQ,72.3,66.1,72.65,65.15,71.85,71.9,70.34,22839211,160649185085000.0,50934,12902430,0.5649000000000001
2016-11-10,IDFCBANK,EQ,71.9,73.8,75.35,73.4,74.5,74.5,74.41,25934799,192983768895000.0,43897,17492794,0.6745
2016-11-11,IDFCBANK,EQ,74.5,74.1,75.4,73.35,74.15,74.2,74.13,16005268,118646943200000.0,40462,9991139,0.6242
2016-11-15,IDFCBANK,EQ,74.2,75.0,75.1,72.1,72.4,72.75,73.64,16346248,120375537440000.02,65346,11171631,0.6834
2016-11-16,IDFCBANK,EQ,72.75,73.85,73.85,72.0,72.25,72.4,72.8,11247007,81873339840000.0,39012,6873003,0.6111
2016-11-17,IDFCBANK,EQ,72.4,72.8,73.55,71.55,71.65,71.75,72.39,9920808,71813905575000.0,39975,5842576,0.5889
2016-11-18,IDFCBANK,EQ,71.75,72.0,73.0,71.35,71.65,71.85,72.2,13167254,95063164355000.0,47458,9548249,0.7252
2016-11-21,IDFCBANK,EQ,71.85,73.0,73.5,68.05,68.35,68.35,69.41,10978916,76202328810000.0,41606,6210511,0.5657
2016-11-22,IDFCBANK,EQ,68.35,69.1,70.0,68.5,69.1,69.25,69.22,7645460,52922505585000.0,31233,4783592,0.6257
2016-11-23,IDFCBANK,EQ,69.25,69.6,70.4,68.9,69.45,69.4,69.63,6543820,45564326420000.0,30125,3940535,0.6022
2016-11-24,IDFCBANK,EQ,69.4,68.75,69.6,67.95,68.5,68.15,68.48,11491162,78692005695000.0,28841,6063997,0.5277000000000001
2016-11-25,IDFCBANK,EQ,68.15,68.85,70.15,68.7,69.95,69.85,69.72,8477155,59099769085000.0,42155,5339908,0.6299
2016-11-28,IDFCBANK,EQ,69.85,69.85,71.85,69.45,70.05,70.05,70.65,15330105,108305397309999.98,53128,10302435,0.672
2016-11-29,IDFCBANK,EQ,70.05,70.1,71.8,70.1,70.9,71.1,71.2,16074990,114460067175000.0,53245,10647015,0.6623
2016-11-30,IDFCBANK,EQ,71.1,69.85,70.0,67.85,68.9,68.45,68.42,231489466,1583761112075000.0,122641,162747880,0.703
2016-12-01,IDFCBANK,EQ,68.45,69.1,69.85,67.85,67.95,68.0,68.43,8330275,57000828310000.0,36568,4173421,0.501
2016-12-02,IDFCBANK,EQ,68.0,67.5,67.85,66.5,66.8,66.85,66.96,13816478,92516249935000.0,48180,9128139,0.6607
2016-12-05,IDFCBANK,EQ,66.85,67.2,67.2,65.85,66.1,66.15,66.22,8338898,55223240295000.01,33029,4831157,0.5794
2016-12-06,IDFCBANK,EQ,66.15,66.5,66.7,66.05,66.1,66.3,66.41,7966223,52905827830000.0,32841,4879848,0.6126
2016-12-07,IDFCBANK,EQ,66.3,66.7,66.7,64.75,65.25,65.05,65.75,7543081,49599293385000.0,32099,4167523,0.5525
2016-12-08,IDFCBANK,EQ,65.05,65.6,66.75,65.3,66.7,66.5,66.18,5354410,35437354655000.0,25752,3073590,0.574
